task_id,task_description,occupation,soc_code,rag_capability,accel_pct,employment,hourly_wage,task_share,annual_impact_usd
6107,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Health Specialties Teachers, Postsecondary",25-1071,Tier1_Partial,30%,229720,50.78,0.0455,330859451
6100,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Health Specialties Teachers, Postsecondary",25-1071,Tier1_Knowledge,30%,229720,50.78,0.0455,330859451
6117,Act as advisers to student organizations....,"Health Specialties Teachers, Postsecondary",25-1071,Tier1_Writing,30%,229720,50.78,0.0455,330859451
6099,"Initiate, facilitate, and moderate classroom discussions....","Health Specialties Teachers, Postsecondary",25-1071,Tier1_Knowledge,30%,229720,50.78,0.0455,330859451
1774,Purchase advertising space or time as required to promote client's product or agenda....,Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
1767,Confer with production or support personnel to produce or coordinate production of advertisements or...,Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
1771,Consult with advertising agencies or staff to arrange promotional campaigns in all types of media fo...,Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
19809,Coordinate public responses to environmental management incidents or conflicts....,Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
1769,"Study the objectives, promotional policies, or needs of organizations to develop public relations st...",Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
19811,Develop plans or materials to communicate organizational activities that are beneficial to the envir...,Public Relations Specialists,27-3031,Tier1_Knowledge,30%,280590,33.55,0.0556,326344876
11018,Audition and interview performers to match their attributes to specific roles or to increase the poo...,Talent Directors,27-2012,Tier1_Good,40%,145270,40.13,0.0667,323353200
23721,Maintain knowledge of first-aid procedures....,"Bus Drivers, School",53-3051,Tier1_Knowledge,30%,387920,22.62,0.0588,322084956
23728,"Regulate heating, lighting, and ventilation systems for student comfort....","Bus Drivers, School",53-3051,Tier1_Knowledge,30%,387920,22.62,0.0588,322084956
23722,Maintain order among students during trips to ensure safety....,"Bus Drivers, School",53-3051,Tier1_Knowledge,30%,387920,22.62,0.0588,322084956
23719,Follow safety rules as students board and exit buses or cross streets near bus stops....,"Bus Drivers, School",53-3051,Tier1_Knowledge,30%,387920,22.62,0.0588,322084956
236,"Counsel individuals, groups, families, or communities regarding issues including mental health, pove...","Child, Family, and School Social Workers",21-1021,Tier1_Writing,30%,382960,28.16,0.0476,320443421
250,"Serve as liaisons between students, homes, schools, family services, child guidance clinics, courts,...","Child, Family, and School Social Workers",21-1021,Tier1_Writing,30%,382960,28.16,0.0476,320443421
253,Recommend temporary foster care and advise foster or adoptive parents....,"Child, Family, and School Social Workers",21-1021,Tier1_Knowledge,30%,382960,28.16,0.0476,320443421
238,"Counsel students whose behavior, school progress, or mental or physical impairment indicate a need f...","Child, Family, and School Social Workers",21-1021,Tier1_Writing,30%,382960,28.16,0.0476,320443421
249,Evaluate personal characteristics and home conditions of foster home or adoption applicants....,"Child, Family, and School Social Workers",21-1021,Tier1_Knowledge,30%,382960,28.16,0.0476,320443421
255,Conduct social research....,"Child, Family, and School Social Workers",21-1021,Tier1_Partial,30%,382960,28.16,0.0476,320443421
252,Supervise other social workers....,"Child, Family, and School Social Workers",21-1021,Tier1_Knowledge,30%,382960,28.16,0.0476,320443421
256,"Lead group counseling sessions that provide support in such areas as grief, stress, or chemical depe...","Child, Family, and School Social Workers",21-1021,Tier1_Knowledge,30%,382960,28.16,0.0476,320443421
245,"Refer clients to community resources for services, such as job placement, debt counseling, legal aid...","Child, Family, and School Social Workers",21-1021,Tier1_Knowledge,30%,382960,28.16,0.0476,320443421
5057,Take food and drink orders and receive payment from customers....,"Cooks, Fast Food",35-2011,Tier1_Knowledge,30%,668230,14.5,0.0526,318218160
5066,"Prepare dough, following recipe....","Cooks, Fast Food",35-2011,Tier1_Knowledge,30%,668230,14.5,0.0526,318218160
5053,"Maintain sanitation, health, and safety standards in work areas....","Cooks, Fast Food",35-2011,Tier1_Knowledge,30%,668230,14.5,0.0526,318218160
5063,"Serve orders to customers at windows, counters, or tables....","Cooks, Fast Food",35-2011,Tier1_Knowledge,30%,668230,14.5,0.0526,318218160
5068,"Prepare and serve beverages, such as coffee or fountain drinks....","Cooks, Fast Food",35-2011,Tier1_Knowledge,30%,668230,14.5,0.0526,318218160
9872,Keep records of material or equipment usage or problems encountered....,Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
9865,Test atmosphere for adequate oxygen or explosive conditions when working in confined spaces....,Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
9851,"Adjust handwheels and depress pedals to control attachments, such as blades, buckets, scrapers, or s...",Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
9864,"Select and fasten bulldozer blades or other attachments to tractors, using hitches....",Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
9868,Signal operators to guide movement of tractor-drawn machines....,Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
9874,Turn valves to control air or water output of compressors or pumps....,Operating Engineers and Other Construction Equipment Operators,47-2073,Tier1_Knowledge,30%,469270,28.23,0.0385,317939810
15415,Review and update standard operating procedures or quality assurance manuals....,Quality Control Systems Managers,11-3051,Tier1_Knowledge,30%,234380,58.39,0.037,316285914
15411,Collect and analyze production samples to evaluate quality....,Quality Control Systems Managers,11-3051,Tier1_Knowledge,30%,234380,58.39,0.037,316285914
15422,Identify critical points in the manufacturing process and specify sampling procedures to be used at ...,Quality Control Systems Managers,11-3051,Tier1_Knowledge,30%,234380,58.39,0.037,316285914
15426,Confer with marketing and sales departments to define client requirements and expectations....,Quality Control Systems Managers,11-3051,Tier1_Knowledge,30%,234380,58.39,0.037,316285914
20739,"Perform personnel functions, such as supervision of production workers, technicians, technologists, ...",Mechanical Engineers,17-2141,Tier1_Knowledge,30%,286760,49.19,0.0357,314356144
19631,Recommend the use of utility or energy services that minimize carbon footprints....,Mechanical Engineers,17-2141,Tier1_Knowledge,30%,286760,49.19,0.0357,314356144
1430,"Apply engineering principles or practices to emerging fields, such as robotics, waste management, or...",Mechanical Engineers,17-2141,Tier1_Knowledge,30%,286760,49.19,0.0357,314356144
20741,Provide technical customer service....,Mechanical Engineers,17-2141,Tier1_Knowledge,30%,286760,49.19,0.0357,314356144
365,Evaluate effects of treatment at various stages and adjust treatments to achieve maximum benefit....,Physical Therapists,29-1123,Tier1_Knowledge,30%,248630,48.57,0.0417,313974937
371,Obtain patients' informed consent to proposed interventions....,Physical Therapists,29-1123,Tier1_Knowledge,30%,248630,48.57,0.0417,313974937
382,Refer clients to community resources or services....,Physical Therapists,29-1123,Tier1_Knowledge,30%,248630,48.57,0.0417,313974937
383,Conduct or support research and apply research findings to practice....,Physical Therapists,29-1123,Tier1_Partial,30%,248630,48.57,0.0417,313974937
386,Direct group rehabilitation activities....,Physical Therapists,29-1123,Tier1_Knowledge,30%,248630,48.57,0.0417,313974937
18067,Coordinate recall or market withdrawal activities as necessary....,Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
18059,"Obtain and distribute updated information regarding domestic or international laws, guidelines, or s...",Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
18045,"Communicate with regulatory agencies regarding pre-submission strategies, potential regulatory pathw...",Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
21095,"Provide pre-, ongoing, and post-inspection follow-up assistance to governmental inspectors....",Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
18063,Recommend changes to company procedures in response to changes in regulations or standards....,Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
18060,Participate in internal or external audits....,Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
19557,"Specialize in regulatory issues related to agriculture, such as the cultivation of green biotechnolo...",Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
21096,Recommend adjudication of product complaints....,Regulatory Affairs Specialists,13-1041,Tier1_Knowledge,30%,397770,37.7,0.0333,311915323
5225,Enforce discipline and attendance rules....,"Education Administrators, Kindergarten through Secondary",11-9032,Tier1_Knowledge,30%,319630,50.03,0.0312,311849007
5212,"Confer with parents and staff to discuss educational activities, policies, and student behavior or l...","Education Administrators, Kindergarten through Secondary",11-9032,Tier1_Writing,30%,319630,50.03,0.0312,311849007
5215,"Counsel and provide guidance to students regarding personal, academic, vocational, or behavioral iss...","Education Administrators, Kindergarten through Secondary",11-9032,Tier1_Writing,30%,319630,50.03,0.0312,311849007
5217,Teach classes or courses to students....,"Education Administrators, Kindergarten through Secondary",11-9032,Tier1_Knowledge,30%,319630,50.03,0.0312,311849007
5214,Direct and coordinate school maintenance services and the use of school facilities....,"Education Administrators, Kindergarten through Secondary",11-9032,Tier1_Knowledge,30%,319630,50.03,0.0312,311849007
22394,"Distribute teaching materials, such as textbooks, workbooks, papers, and pencils, to students....","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22402,"Supervise students during activities outside the classroom, such as recess, lunch, and field trips....","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22404,"Teach a variety of subjects, such as English, mathematics, and social studies....","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22391,"Attend professional meetings, educational conferences, or teacher training workshops to improve prof...","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22405,"Teach social skills to students, such as communication, conflict resolution, and etiquette....","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22397,Grade students' assignments and exams....,"Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22401,Restock teaching materials or supplies....,"Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22400,"Provide students with disabilities with assistive devices, supportive technology, or assistance acce...","Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22406,Tutor or assist students individually or in small groups....,"Substitute Teachers, Short-Term",25-3031,Tier1_Knowledge,30%,481300,18.5,0.0556,308673733
22392,Counsel students with adjustment or academic problems....,"Substitute Teachers, Short-Term",25-3031,Tier1_Writing,30%,481300,18.5,0.0556,308673733
9674,"Coordinate sales promotion activities, such as preparing merchandise displays and advertising copy....",First-Line Supervisors of Non-Retail Sales Workers,41-1012,Tier1_Knowledge,30%,219010,40.45,0.0556,307110423
