task_id,onetsoc_code,occupation,task,task_type,job_zone,rag_retrieval,rag_summarize,rag_qa,rag_compare,rag_translate,agent_compute,agent_code,agent_visual_create,agent_visual_understand,agent_web,agent_browser,agent_calendar,agent_maps,agent_audio,agent_video,agent_reasoning,agent_email,agent_document,agent_data_analysis,analysis_evaluation,planning_development,coordination_management,review_monitoring,training_education,customer_communication,record_keeping,decision_making,writing_complex,writing_simple,communication,physical_primary,physical_knowledge,human_critical,tier,base_accel,software_count,avg_replace_potential,hot_tech_count,software_boost,final_accel,soc_code,OCC_CODE,TOT_EMP,H_MEDIAN,A_MEDIAN,hourly_wage,tasks_per_occ,task_share,annual_labor_value,acceleration_value,gdp_impact
5711,25-1022.00,"Mathematical Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as linear algebra, differential equations, and discrete mathematics.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5713,25-1022.00,"Mathematical Science Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5712,25-1022.00,"Mathematical Science Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5715,25-1022.00,"Mathematical Science Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5714,25-1022.00,"Mathematical Science Teachers, Postsecondary",Maintain regularly scheduled office hours to advise and assist students.,Core,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5716,25-1022.00,"Mathematical Science Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,27,0.5666666666666667,11,0.1,0.3,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,50528699.99999999,88425224.99999999
20060,25-1022.00,"Mathematical Science Teachers, Postsecondary","Keep abreast of developments and technological advances in the mathematical field by reading current literature, talking with colleagues, and participating in professional conferences.",Core,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5717,25-1022.00,"Mathematical Science Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1_Knowledge,0.3,27,0.5666666666666667,11,0.1,0.3,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,50528699.99999999,88425224.99999999
5720,25-1022.00,"Mathematical Science Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1_Good,0.4,27,0.5666666666666667,11,0.1,0.4,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,67371599.99999999,117900299.99999997
5719,25-1022.00,"Mathematical Science Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,27,0.5666666666666667,11,0.1,0.3,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,50528699.99999999,88425224.99999999
5721,25-1022.00,"Mathematical Science Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,27,0.5666666666666667,11,0.1,0.0,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,0.0,0.0
5724,25-1022.00,"Mathematical Science Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",Supplemental,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Partial,0.3,27,0.5666666666666667,11,0.1,0.3,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,50528699.99999999,88425224.99999999
21110,25-1022.00,"Mathematical Science Teachers, Postsecondary",Develop department and course schedules.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5723,25-1022.00,"Mathematical Science Teachers, Postsecondary","Perform administrative duties, such as serving as department head.",Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,27,0.5666666666666667,11,0.1,0.0,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,0.0,0.0
21111,25-1022.00,"Mathematical Science Teachers, Postsecondary",Conduct faculty performance evaluations.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,27,0.5666666666666667,11,0.1,0.0,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,0.0,0.0
5725,25-1022.00,"Mathematical Science Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",Supplemental,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5726,25-1022.00,"Mathematical Science Teachers, Postsecondary",Act as advisers to student organizations.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,27,0.5666666666666667,11,0.1,0.3,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,50528699.99999999,88425224.99999999
5722,25-1022.00,"Mathematical Science Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Supplemental,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5728,25-1022.00,"Mathematical Science Teachers, Postsecondary",Write grant proposals to procure external research funding.,Supplemental,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5727,25-1022.00,"Mathematical Science Teachers, Postsecondary",Participate in campus and community events.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,27,0.5666666666666667,11,0.1,0.0,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,0.0,0.0
5729,25-1022.00,"Mathematical Science Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Supplemental,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,27,0.5666666666666667,11,0.1,0.6,25-1022,25-1022,48820.0,38.14903846153846,79350.0,38.14903846153846,23,0.043478260869565216,168428999.99999997,101057399.99999999,176850449.99999997
5735,25-1031.00,"Architecture Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5733,25-1031.00,"Architecture Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5732,25-1031.00,"Architecture Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as architectural design methods, aesthetics and design, and structures and materials.",Core,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5731,25-1031.00,"Architecture Teachers, Postsecondary","Evaluate and grade students' work, including work performed in design studios.",Core,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5737,25-1031.00,"Architecture Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5734,25-1031.00,"Architecture Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5736,25-1031.00,"Architecture Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5739,25-1031.00,"Architecture Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Good,0.4,38,0.5421052631578948,14,0.1,0.4,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,16827229.09090909,29447650.909090906
5742,25-1031.00,"Architecture Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5740,25-1031.00,"Architecture Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Partial,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5741,25-1031.00,"Architecture Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5743,25-1031.00,"Architecture Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1_Good,0.4,38,0.5421052631578948,14,0.1,0.4,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,16827229.09090909,29447650.909090906
5748,25-1031.00,"Architecture Teachers, Postsecondary",Write grant proposals to procure external research funding.,Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5738,25-1031.00,"Architecture Teachers, Postsecondary",Maintain regularly scheduled office hours to advise and assist students.,Core,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5746,25-1031.00,"Architecture Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Core,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5745,25-1031.00,"Architecture Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,38,0.5421052631578948,14,0.1,0.0,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,0.0,0.0
5747,25-1031.00,"Architecture Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1_Knowledge,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5744,25-1031.00,"Architecture Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Core,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,38,0.5421052631578948,14,0.1,0.6,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,25240843.636363637,44171476.36363637
5751,25-1031.00,"Architecture Teachers, Postsecondary",Act as advisers to student organizations.,Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5750,25-1031.00,"Architecture Teachers, Postsecondary","Perform administrative duties, such as serving as department head.",Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,38,0.5421052631578948,14,0.1,0.0,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,0.0,0.0
5749,25-1031.00,"Architecture Teachers, Postsecondary",Provide professional consulting services to government or industry.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,38,0.5421052631578948,14,0.1,0.3,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,12620421.818181818,22085738.181818184
5752,25-1031.00,"Architecture Teachers, Postsecondary",Participate in campus and community events.,Supplemental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,38,0.5421052631578948,14,0.1,0.0,25-1031,25-1031,9120.0,48.78846153846154,101480.0,48.78846153846154,22,0.045454545454545456,42068072.72727273,0.0,0.0
5757,25-1032.00,"Engineering Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Partial,0.3,33,0.5484848484848486,16,0.1,0.3,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,52940614.99999999,92646076.24999999
5758,25-1032.00,"Engineering Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,33,0.5484848484848486,16,0.1,0.6,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,105881229.99999999,185292152.49999997
5756,25-1032.00,"Engineering Teachers, Postsecondary","Evaluate and grade students' class work, laboratory work, assignments, and papers.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,33,0.5484848484848486,16,0.1,0.6,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,105881229.99999999,185292152.49999997
5760,25-1032.00,"Engineering Teachers, Postsecondary",Write grant proposals to procure external research funding.,Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tier2_Good,0.5,33,0.5484848484848486,16,0.1,0.6,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,105881229.99999999,185292152.49999997
5755,25-1032.00,"Engineering Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",Core,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,33,0.5484848484848486,16,0.1,0.6,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,105881229.99999999,185292152.49999997
5754,25-1032.00,"Engineering Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,33,0.5484848484848486,16,0.1,0.3,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,52940614.99999999,92646076.24999999
5753,25-1032.00,"Engineering Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as mechanics, hydraulics, and robotics.",Core,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,33,0.5484848484848486,16,0.1,0.6,25-1032,25-1032,39910.0,51.01923076923077,106120.0,51.01923076923077,24,0.041666666666666664,176468716.66666666,105881229.99999999,185292152.49999997
